X_RMS,X_MEAN,X_MAX,X_MIN,Y_RMS,Y_MEAN,Y_MAX,Y_MIN,Z_RMS,Z_MEAN,Z_MAX,Z_MIN
0.3409654204556,0.3302612302,0.4954834,0.2130127,0.789047862455231,-0.7663183596,-0.45092773,-1.0048828,0.958181698284598,0.9267358398,1.291626,0.5184326
0.463062787635551,0.4314135758,0.8265381,0.09350586,0.248905449138902,-0.17325439444,0.123168945,-0.47912598,0.729163463182272,0.6935082962,1.1939697,0.2849121
0.380940779698287,0.15686279328,0.8277588,-0.27514648,0.980737623541824,-0.83581298734,-0.053100586,-1.8640137,1.24102793037668,1.19592774,1.769043,0.5670166
0.466620250960011,0.44781494204,0.64904785,-0.007080078,0.693708748152848,-0.6328198266,-0.11633301,-1.0467529,0.810247823737348,0.6587182604588,1.4460449,-0.10534668
0.367777721592363,0.30662841707,0.65844727,-0.021850586,0.54348261423418,-0.38884765814,0.15454102,-1.0291748,1.20827479140645,1.1496826174,2.029541,0.4984131
0.288101059331422,0.27346923968,0.39697266,0.08605957,0.644830070089552,-0.55263671722,0.19470215,-1.125,1.05227484329143,0.8860791032,2.1018066,0.18847656
0.167800056801975,0.129482421088,0.40478516,-0.10046387,0.169601975673552,-0.019104003964,0.27685547,-0.32788086,0.440671734918047,0.38519775298,0.989624,0.06335449
0.266985513383769,-0.24236572302,-0.08544922,-0.46899414,0.293127231028479,-0.04640380824,0.4736328,-0.45336914,1.52665812543347,1.50650391,1.9155273,1.0402832
0.22265066740016,-0.19499267552,-0.016723633,-0.413208,0.140610521442411,0.065383300755,0.30700684,-0.08300781,1.07963871233304,1.0168994142,1.8435059,0.6583252
0.214007845083354,-0.15159179647,0.041137695,-0.41308594,0.104877186083637,0.0837695312244,0.2277832,0.00024414062,0.991910559668767,0.8322656274,1.8430176,0.12451172
0.278771127972728,-0.1973925779932,0.047851562,-0.4906006,0.183323969839436,0.0310913095,0.26672363,-0.23864746,1.36479675363762,1.212932136,2.1280518,0.36364746
0.213455561641746,-0.1955346672,-0.056274414,-0.3408203,0.176560340204515,0.13206787144,0.27124023,-0.09851074,1.14768270367061,1.1152661146,1.5625,0.529541
0.243641709726407,-0.20748290988,-0.022338867,-0.3902588,0.142932657715602,0.1315576169,0.23742676,0.0546875,1.21186005765801,1.100058588,1.7733154,0.3260498
0.127486043609517,-0.0652319332,0.07861328,-0.23510742,0.164959046223831,0.1140087895562,0.29211426,-0.08154297,1.03842102092416,0.9808764646,1.5662842,0.560791
0.141880133453177,-0.1091015628388,0.036621094,-0.24438477,0.147913167514659,0.12172851574,0.20483398,-0.103393555,0.992561288908423,0.885817865,1.4760742,0.2479248
0.215684503666379,-0.1909228515312,-0.00061035156,-0.3104248,0.0815097234315445,0.05568603521,0.13098145,-0.107788086,1.00250948123066,0.9244116188,1.4448242,0.34802246
0.34090229427204,-0.28743164028,-0.06896973,-0.56225586,0.271400753397753,0.02147460916,0.48498535,-0.36621094,1.22459524808432,1.21509766,1.5036621,1.064331
0.193036210690714,-0.188105469,-0.01977539,-0.26062012,0.0542252733641476,0.011691894464,0.10131836,-0.056030273,1.03033588956876,1.0040283222,1.3155518,0.6435547
0.311883974600212,-0.307141112,-0.16418457,-0.37487793,0.106011577394548,0.0993554686,0.15393066,0.014526367,1.35414256854276,1.314458015,1.7507324,0.7196045
0.0791081210126316,0.032250976407,0.14904785,-0.14562988,0.175464781591171,-0.15834228492,0.059326172,-0.26867676,1.0485324657642,1.0386938448,1.3165283,0.82751465
0.24997362000498,0.2283862311,0.4111328,0.075683594,0.247660310020701,-0.2417211919,-0.11669922,-0.30151367,1.18748536146579,1.177458499,1.4355469,0.9761963
0.488644449487768,0.4859912128,0.6118164,0.40881348,0.480309342525533,-0.42105224566,-0.060058594,-0.732666,0.948177628989197,0.8853051724,1.4172363,0.48168945
0.362374352894406,0.31989746034,0.62438965,0.029296875,0.256888221702804,-0.138476562272,0.29125977,-0.53125,0.801125400186444,0.786020508,0.993042,0.560791
0.155415078350017,-0.063684081693,0.092041016,-0.31030273,0.412725450979382,0.210141599468,0.8319092,-0.19238281,0.851861012425169,0.828312988999999,1.1621094,0.5449219
0.131709996068284,-0.115415039382,-0.0015869141,-0.23303223,0.213388746154185,0.15312255864,0.54138184,0.029296875,1.04466100069069,1.0021118234,1.3024902,0.5267334
0.426437126301439,-0.4108056642,-0.22021484,-0.5447998,0.555472737522651,0.377043459288,0.805542,-0.4909668,1.32159911453994,1.317700196,1.4720459,1.0056152
0.178963457537186,0.02790771454,0.27392578,-0.29125977,0.419593645061731,-0.287470702536,0.18737793,-0.6824951,0.604753383510366,0.5676879894,0.96606445,0.29577637
0.526436304252341,0.28120605506,1.0471191,-0.44628906,1.70276056461649,-1.593928224,-0.34448242,-2.3720703,0.686863479988098,0.6656494122,0.93811035,0.38427734
0.258325364674483,0.205986328826,0.44055176,-0.08532715,0.592926766343868,-0.5638330098,-0.23669434,-0.81018066,0.637841036516847,0.611274416,0.88952637,0.3458252
0.455205029806658,0.447145997,0.6345215,0.34204102,0.502657606765784,-0.4624584966,-0.15344238,-0.8026123,0.921679976972406,0.9138720698,1.0998535,0.6166992
0.45853822417042,0.4549780276,0.58825684,0.31555176,0.265599202002186,-0.232282715004,0.03930664,-0.4099121,0.910093555119385,0.8976269544,1.1477051,0.69763184
0.39038772973834,0.381865234,0.52563477,0.21960449,0.486854649611592,-0.4766479498,-0.29577637,-0.6590576,0.915311919751229,0.9066577144,1.0649414,0.66186523
0.482576916078497,0.4812060554,0.5465088,0.42578125,0.430591651156795,-0.424970704,-0.32104492,-0.54797363,0.779957690721389,0.766689451,1.0853271,0.5703125
0.426144672617918,0.4215258766,0.5344238,0.28771973,0.489291273714187,-0.4600415038,-0.15185547,-0.74316406,0.885496685511357,0.881589355,1.0895996,0.7565918
0.434526305178409,0.4299121082,0.55651855,0.37158203,0.497014886845441,-0.442377931,-0.24047852,-0.86120605,0.853985238374942,0.8409594762,1.0839844,0.6591797
0.497517332376021,0.496904295,0.55358887,0.44799805,0.393309818504261,-0.36901123,-0.17297363,-0.5550537,0.94962669543364,0.9428393554,1.0910645,0.7935791
0.22005480650937,-0.2193725586,-0.17700195,-0.2442627,0.729466611336016,0.7285571302,0.79174805,0.635376,0.681538551294915,0.6813427708,0.70654297,0.6402588
0.121329931428298,-0.0698901369762,0.05859375,-0.23498535,0.755534933852309,0.7537670898,0.8355713,0.6665039,0.712127540132305,0.7093139622,0.83825684,0.6109619
0.131262228709111,-0.11983398392,-0.034301758,-0.18579102,0.532603303896807,0.527695312,0.6489258,0.42895508,0.906837731969508,0.9002978514,1.1015625,0.7438965
0.156034040935185,-0.152590332,-0.103759766,-0.21350098,0.42869641780573,0.4258374028,0.5024414,0.3453369,1.00947613203874,1.0059204074,1.1378174,0.8487549
0.0838237943612099,-0.002138671528,0.15246582,-0.14233398,0.36097825784354,0.350600585,0.47558594,0.21936035,1.22497710888353,1.223176268,1.3256836,1.0614014
0.296733420015412,0.293493653,0.3503418,0.16992188,0.238225838333552,0.2318603518,0.32165527,0.14611816,1.07838293371121,1.0666381812,1.3721924,0.8522949
0.377002343249543,0.3749023434,0.44604492,0.27819824,0.197631009336817,0.1878857421,0.29699707,0.08508301,1.00300278469488,0.9996606494,1.1824951,0.88134766
0.393443426716759,0.3916918952,0.46191406,0.30297852,0.273092634123367,0.25591796852,0.4008789,0.08984375,0.760642083634228,0.7540112304,0.9066162,0.5354004
0.345174905788059,0.3389355468,0.45422363,0.22473145,0.202444582718285,-0.08818847676,0.083862305,-0.38232422,1.04329279087993,1.017375487,1.2580566,0.5274658
0.308220186167595,0.2903393556,0.41589355,0.10192871,0.228920206121782,-0.10123290918,0.26123047,-0.4786377,1.1024259900576,1.1004223598,1.2231445,0.97766113
0.358777126172608,0.3530444334,0.42858887,0.23352051,0.247842176297393,-0.20549316394,-0.024780273,-0.4888916,0.936287759538459,0.932609863,1.1313477,0.82580566
0.392729496630057,0.3869409188,0.505249,0.2253418,0.318095262346336,-0.27656249934,0.15588379,-0.4399414,0.960081340045394,0.936425783,1.1966553,0.58166504
0.341010602853417,0.3294165036,0.42663574,0.18432617,0.20783730958609,-0.07177978518,0.24865723,-0.33410645,1.11889045024261,1.0976831076,1.3842773,0.75390625
0.351596223782046,0.3495141598,0.4239502,0.2944336,0.0886315423527936,-0.01016357388,0.110839844,-0.15734863,1.1932335468522,1.1852783238,1.3543701,0.835083
0.294116963097963,0.2867919908,0.48217773,0.19897461,0.344194143447758,0.244584961078,0.6612549,-0.056884766,1.13821484694803,1.1253979476,1.4055176,0.86499023
0.217886329503276,0.21052490252,0.28588867,0.068725586,0.511590946643302,0.5079638668,0.6218262,0.4136963,0.860822305983838,0.8549316424,0.9941406,0.66625977
0.100037769942371,-0.00142578158,0.13769531,-0.17626953,0.540615190168617,0.5327954118,0.6882324,0.3828125,0.7334846300222,0.7233984338,0.8918457,0.47753906
0.353099092459285,-0.3486181644,-0.18835449,-0.40734863,0.780836564805411,0.7749047844,0.94262695,0.65185547,0.747599007603052,0.7371679684,0.8560791,0.47790527
0.407816007122434,-0.4064208986,-0.35559082,-0.46289062,0.744777853268787,0.743300783,0.8253174,0.6744385,0.636330297043811,0.6307397454,0.7512207,0.51782227
0.425780268575466,-0.4233447272,-0.3466797,-0.49157715,0.733711803419946,0.7231494152,0.91674805,0.5440674,0.637342409109151,0.6352124032,0.732666,0.557251
0.380049605074735,-0.3790429696,-0.33081055,-0.46447754,0.741108287849944,0.7384790038,0.8520508,0.6192627,0.552918400022566,0.5495703116,0.65197754,0.4420166
0.309802873547129,-0.3080761716,-0.2487793,-0.37280273,0.65253365317767,0.6487207018,0.76672363,0.5270996,0.761720550436767,0.7496435582,0.9779053,0.53356934
0.279138466482033,-0.2770581052,-0.19458008,-0.33984375,0.64320512032092,0.6377514638,0.8084717,0.5046387,0.864062041902391,0.8498925802,1.050415,0.53796387
0.216159833573472,-0.2131152348,-0.15246582,-0.2677002,0.605391318714485,0.5981958018,0.8154297,0.44421387,0.932847836577645,0.9290966782,1.0963135,0.77526855
0.150847767033165,-0.12690673886,0.03869629,-0.27734375,0.447941214768501,0.3996704104,0.82214355,0.1763916,1.01998386277255,1.0123120134,1.2154541,0.7573242
0.0745422502370347,-0.034628906435,0.07421875,-0.1270752,0.357976830833544,0.3283984394,0.5609131,0.14868164,0.952878067715024,0.9405029302,1.331665,0.76782227
0.0619890620279956,-0.050549316556,0.021118164,-0.09472656,0.125900045473259,0.11277587886,0.19616699,0.014770508,1.16610233412194,1.160432132,1.369751,1.0388184
0.0819900323533381,0.009919433576,0.1126709,-0.13452148,0.124261626945154,-0.034987792284,0.203125,-0.20788574,1.09972198739227,1.0977026352,1.2005615,0.9892578
0.221880135311285,0.2124194346,0.32006836,0.11657715,0.159975566534073,-0.104653320516,0.08129883,-0.28173828,1.04402082442376,1.041713869,1.1868896,0.9482422
0.241872113709305,0.1020507805888,0.29833984,-0.33239746,0.455674805464246,0.19535644738,1.0733643,-0.15039062,1.12147730709398,1.1099243108,1.3798828,0.8375244
0.137924717405014,-0.014091797174,0.22314453,-0.25219727,0.497229365415542,0.30625976626,0.97473145,-0.29003906,0.944347078964455,0.9261401368,1.2652588,0.64990234
0.0975491718702924,0.019086914252,0.19482422,-0.14562988,0.315367961644013,0.221005858976,0.663208,-0.018798828,1.15685853455272,1.1052856382,1.6445312,0.5695801
0.247183415055747,-0.15874755892,0.23730469,-0.42468262,0.484068252304892,0.384470213296,0.7753906,-0.12805176,1.06909025288211,0.9906616208,1.5928955,0.33044434
0.557284842434285,-0.5406249988,-0.30700684,-0.7388916,0.591749462645919,0.5651391622,0.8175049,0.3149414,0.491732527776985,0.45398925892,0.7303467,0.104003906
0.708978689053068,-0.7017846682,-0.57580566,-0.87231445,0.427331144691167,0.37800048788,0.6904297,0.1126709,0.704215285522566,0.674335937,1.0145264,0.37939453
0.744427464040994,-0.740996094,-0.64331055,-0.8461914,0.299667771429671,0.2326123053,0.48181152,-0.07067871,0.588305739447785,0.5864355472,0.6760254,0.5164795
0.731990017876951,-0.729782714,-0.645874,-0.8154297,0.161010844261819,0.143583984418,0.24328613,-0.057006836,0.641348533171079,0.630012208,0.78564453,0.4362793
0.739106321563454,-0.7381030252,-0.6578369,-0.80200195,0.140119951357627,0.082880859648,0.27172852,-0.095703125,0.78321260299154,0.7816430696,0.94311523,0.7167969
0.614087029829671,-0.6093579092,-0.5111084,-0.73254395,0.0666924848295806,-0.011650390266,0.0690918,-0.13574219,1.00961190702836,1.007836921,1.1115723,0.9030762
0.409542081712526,-0.3963964856,-0.2845459,-0.5979004,0.11421676961365,-0.000222167901999998,0.14929199,-0.19055176,1.07372568870976,1.0720898434,1.189209,0.9581299
0.207434960297527,-0.17442871049,-0.005004883,-0.30187988,0.166663064617521,-0.00151855406,0.19995117,-0.32763672,1.07752500572753,1.067546387,1.2712402,0.8535156
0.119981207079434,-0.0908032229,0.12231445,-0.17199707,0.186557858493015,0.16295166084,0.26013184,-0.08581543,1.16635613356405,1.1617236336,1.302002,0.9608154
0.240292269450736,0.2339355468,0.3272705,0.13415527,0.120552559226162,-0.071384276858,0.09899902,-0.25549316,1.01771815394668,1.0148095684,1.0953369,0.79992676
0.230386753163251,0.22214843644,0.30993652,0.099121094,0.141137322294563,0.06845458982,0.29614258,-0.09375,1.0611109479946,1.0291332988,1.4313965,0.73217773
0.426336456095779,0.4191137698,0.529541,0.2718506,0.209135156714779,-0.183884277298,0.0014648438,-0.2944336,0.86530613545982,0.856987304,0.9875488,0.6464844
0.479332956863394,0.477746583,0.52770996,0.40698242,0.209402741700888,-0.176992187434,0.029296875,-0.3302002,0.913174261991853,0.9080761734,1.095581,0.7116699
0.515093230720926,0.5051196296,0.6795654,0.34362793,0.24951138113695,-0.15249267698,0.15930176,-0.4350586,0.934122452385876,0.9278442374,1.0754395,0.70983887
0.494393823463537,0.493767089,0.5430908,0.4399414,0.14984044930793,-0.10760009729,0.07421875,-0.25256348,0.90930893006812,0.9066406304,1.0770264,0.78552246
0.456492358235415,0.4511889658,0.5517578,0.30725098,0.246353796949816,-0.19218505854,0.100097656,-0.3753662,0.989801732580098,0.9798730488,1.1889648,0.7182617
0.323514995726751,0.3131445316,0.4359131,0.17443848,0.132823306396118,-0.057773437768,0.16088867,-0.22302246,1.0290692551934,1.0152026334,1.3071289,0.732666
0.154131074384442,0.00637206950999994,0.34399414,-0.19628906,0.298252896572451,0.21475097642,0.40856934,-0.21398926,1.40357321697897,1.3550073208,2.0247803,0.828125
0.0807252164237845,-0.027478027464,0.16894531,-0.10546875,0.52709286714607,0.5055029292,0.8487549,0.35253906,1.05549071790228,0.9886840794,1.5397949,0.3154297
0.091862652518032,0.010302734244,0.17248535,-0.2319336,0.582202135314965,0.5479296896,0.96643066,0.28674316,0.740446220205076,0.7035302726,1.1394043,0.34838867
0.262007904928181,-0.24301513824,-0.048461914,-0.38537598,0.780638648580117,0.7587622104,1.0374756,0.41357422,0.458345743259721,0.4394165012,0.678833,0.29663086
0.451821049068854,-0.4497973642,-0.35876465,-0.5496826,0.815627383810435,0.8073632846,1.0415039,0.6567383,0.390800893389569,0.3884692378,0.4736328,0.28833008
0.548636802431379,-0.5467993166,-0.43164062,-0.61499023,0.827352059747136,0.8243847658,0.94628906,0.7128906,0.487871645878144,0.4868945302,0.54797363,0.38598633
0.435052919084142,-0.4283447274,-0.26513672,-0.51464844,0.694468502572213,0.680700684,0.91015625,0.43811035,0.575618730744067,0.5727954106,0.6730957,0.49194336
0.345555116646436,-0.3438232422,-0.2821045,-0.42236328,0.493350536889351,0.4789575196,0.63464355,0.2286377,0.821673657200451,0.8128833016,1.074585,0.67944336
0.188498215893936,-0.1317138671,0.122680664,-0.39953613,0.526964958819171,-0.3852001966,0.42016602,-0.814209,1.08939155319338,1.0696752984,1.2921143,0.6717529
0.102859207010567,-0.09222656268,-0.0234375,-0.18115234,0.476347390416599,-0.4662670896,-0.3043213,-0.6726074,1.10638454840869,1.104643555,1.2005615,0.97924805
0.0715017786069827,-0.05005371091,0.10131836,-0.119384766,0.532078991950632,-0.5206713892,-0.38891602,-0.8342285,0.75162183576313,0.7409667978,0.96069336,0.5263672
0.0742995193921351,0.014992676134,0.13220215,-0.1381836,0.805333315605992,-0.8011181642,-0.6895752,-0.93603516,0.800405385261303,0.7899267594,1.0280762,0.6014404
0.0658994608670562,0.06204101532,0.10998535,0.021728516,0.802000329874691,-0.7987255864,-0.6682129,-0.89697266,0.640131747714458,0.6365161134,0.8453369,0.5114746
0.0498016564612521,-0.002878418074,0.09863281,-0.09033203,0.734391661633331,-0.7298779306,-0.6188965,-0.9055176,0.774473067782237,0.7375732494,1.216919,0.4119873
0.0697357488405338,-0.00672607431,0.083618164,-0.16357422,0.709305798213652,-0.6970898444,-0.47595215,-0.92456055,0.926570302597719,0.9008227546,1.2819824,0.57055664
