X_RMS,X_MEAN,X_MAX,X_MIN,Y_RMS,Y_MEAN,Y_MAX,Y_MIN,Z_RMS,Z_MEAN,Z_MAX,Z_MIN
0.0779042670744523,-0.07593749976,-0.029785156,-0.10290527,0.373358991434391,0.373032226,0.39904785,0.32946777,1.00252171583668,1.0024169886,1.0343018,0.9686279
0.0362929717321222,-0.00561523437199999,0.06970215,-0.045166016,0.365375674197014,0.3625903316,0.4404297,0.28381348,1.00314005540762,1.0017553742,1.0878906,0.93530273
0.0507430033149094,-0.016281738112,0.07092285,-0.07507324,0.337479060980083,0.3346582022,0.39709473,0.26843262,1.02428658622284,1.0234887662,1.0935059,0.9523926
0.108636532312673,-0.10613281274,-0.044799805,-0.13476562,0.393577032131579,0.3913989254,0.46691895,0.2878418,0.970855256600156,0.968806146,1.0715332,0.8762207
0.0688380788510002,-0.014089355746,0.059814453,-0.1348877,0.404061826086014,0.3953344746,0.5341797,0.28564453,0.957547265964219,0.9570068348,1.0151367,0.8983154
0.18651271726621,-0.160954590044,0.025634766,-0.26098633,0.417463725984562,0.4079882822,0.508667,0.2487793,1.07391275868603,1.0676733344,1.208374,0.81555176
0.195987350393257,-0.1912646484,-0.12841797,-0.2668457,0.50593557162571,0.4939941418,0.68481445,0.37426758,0.752031685834105,0.7503002952,0.80737305,0.6451416
0.121762858368707,-0.04571044957,0.1307373,-0.26367188,0.621176425725541,-0.332131349724,0.45373535,-1.3041992,0.814735232703211,0.7400024426,1.3519287,0.18640137
0.285798757551247,-0.190048827428,0.0703125,-0.6569824,1.8941378045761,-1.856311038,-1.3344727,-2.6948242,1.13123895579928,1.1242846676,1.3608398,0.93200684
0.714633937771193,-0.6073461922088,0.03161621,-1.3305664,1.25683781414832,-0.42378418104,0.95495605,-2.6624756,0.794183666494169,0.71259032916,1.2247314,-0.020141602
0.326072293288085,-0.170266110868,0.2508545,-0.6356201,0.387570548854378,-0.182314453856,0.36132812,-0.9655762,0.783838282110974,-0.31503661914,1.1881104,-1.1936035
1.02313186735607,0.017583007106,3.999878,-4,1.63450677966159,-1.39864258304,0.24255371,-4,1.27358017924345,-0.33760253855,3.999878,-4
0.451052156688684,0.234680175468,0.9025879,-1.359375,0.775752444678675,-0.6995483408,-0.16955566,-1.2956543,0.850248843943316,0.6867749032,1.2753906,-2.0393066
0.493188938700439,-0.140446779252,0.4580078,-1.6217041,0.915830018812252,0.00137695228000014,2.5185547,-0.81018066,1.15045966683695,0.97352539,2.4752197,0.33898926
0.993908836806766,-0.96069824,-0.34277344,-1.3094482,0.43670767129113,0.197639161148,1.072876,-0.49951172,1.81261835580485,1.696806639,2.6221924,0.63012695
0.520951671647447,-0.35739013542,0.41394043,-1.137207,1.46954592195294,-0.5312890602,2.5986328,-2.920044,1.29129663709917,-0.77718750187,0.5872803,-3.8775635
1.01816339085604,0.16439697522,2.2213135,-4,1.68464166249053,1.29937256204,3.999878,-1.2857666,1.05735213607415,-0.38194824342,1.2558594,-3.2028809
0.40919985307424,-0.05075195292,0.46069336,-1.3117676,0.502416561105283,0.4552661158,0.84814453,0.13623047,0.428935016222719,-0.4037524434,-0.08459473,-0.59643555
1.14045205858419,0.250979006664,3.814087,-4,0.896358443411884,-0.087023923768,3.999878,-1.2327881,0.833672815238004,-0.03702636258,3.999878,-1.9130859
0.796895496585429,-0.6688574198,0.45007324,-2.7504883,1.16697496527107,0.88708740638,3.999878,-0.24084473,0.519564127930525,-0.20228027092,1.5240479,-0.6401367
0.69907482612911,-0.626843265,-0.1652832,-1.1802979,0.546040278866651,0.419077146382,0.8720703,-0.27990723,0.2788683355569,-0.186823731316,0.26452637,-0.49621582
0.577347077519855,-0.486372071,0.111083984,-1.2164307,0.207349321629883,-0.04090576168,0.3848877,-0.25354004,0.123910483133313,-0.03814453115,0.19116211,-0.22546387
1.633126981687,-1.3228344746,2.2636719,-4,1.01055871383857,0.23654541475,3.999878,-2.151123,0.641204753119936,-0.068100581931,2.0322266,-1.8876953
