X_RMS,X_MEAN,X_MAX,X_MIN,Y_RMS,Y_MEAN,Y_MAX,Y_MIN,Z_RMS,Z_MEAN,Z_MAX,Z_MIN
0.0717903360014313,0.07139892538,0.08666992,0.061279297,0.197622389937663,0.1968994142,0.22351074,0.1661377,1.0580420336967,1.057753912,1.1035156,1.0219727
0.0397604314755302,0.029611816438,0.061279297,-0.014770508,0.193715335264874,0.1923803718,0.23083496,0.13977051,1.05659421702259,1.056210944,1.1035156,1.0012207
0.0854723965278711,-0.07529540992,-0.009765625,-0.14318848,0.212583057144632,0.2067626952,0.3166504,0.1439209,1.02148371310737,1.0211694332,1.0731201,0.984375
0.177326656955844,0.134074706196,0.26306152,-0.079589844,0.259353934229537,0.250776368,0.35095215,0.16711426,1.03517332317613,1.0341186566,1.0928955,0.93859863
0.0358939403793916,0.008337402352,0.08496094,-0.044677734,0.236617495705389,0.234118652,0.2977295,0.16271973,1.08833094722929,1.087900398,1.1378174,1.0264893
0.111919394291892,0.04516601574,0.1427002,-0.17980957,0.130249577306664,0.11803222672,0.19812012,0.02722168,1.06705122259658,1.0595214816,1.2781982,0.90356445
0.210700056826821,-0.20171142498,-0.122558594,-0.35021973,0.153761139905631,0.13726562501,0.22705078,0.012084961,1.02551300835611,1.0236230492,1.142334,0.942749
0.288326245973889,-0.2751196302,-0.17919922,-0.42590332,0.184628475962968,0.174528808,0.31640625,0.103515625,1.04075963372543,1.0400830084,1.1159668,0.9752197
0.149296656757034,-0.12647460898,0.068237305,-0.24694824,0.16065019532697,0.13271484418,0.28356934,-0.11279297,0.983232835940222,0.9749145492,1.2133789,0.767334
0.350845730848494,-0.22073730526,0.23901367,-0.9223633,0.272690365925148,0.10205322208,0.47021484,-0.31555176,1.13543737373365,1.085766601,1.7543945,0.6027832
0.479050502876778,-0.4498095706,-0.22509766,-0.9008789,0.507102502632719,0.29966064388,0.9567871,-0.33215332,2.2147989852039,2.0579321356,3.112793,0.39868164
0.885848192034144,-0.43220702936,1.1016846,-1.4923096,2.46109649554084,-1.61879394378,0.9190674,-4,3.29838897781229,0.192539065,3.9448242,-4
2.27945145628738,-2.2023388728,-0.61279297,-3.177124,3.2247408997869,0.565930196799999,3.999878,-4,3.61752674943252,2.4537109878,3.999878,-4
0.773471074928376,-0.35026611652,0.7727051,-1.8149414,3.01629879710286,-1.2105908266,2.7663574,-4,3.68561195722382,0.10902346614,3.999878,-4
1.10113092756459,0.9091015608,2.3579102,0.19750977,0.441663385146967,0.1131567379,0.92456055,-0.6291504,0.821638931821421,0.67477539226,2.4659424,0.032104492
2.18031484028649,-1.2583935546,2.293335,-3.3927002,0.578379308954436,0.35450683578,1.0911865,-0.8699951,1.85819645890319,1.5492651318,2.956787,-0.9133301
3.04938039549232,1.5926074532,3.999878,-2.9595947,2.06659483890535,-1.35498046934,0.76501465,-4,1.57049282045212,1.136789552268,3.0449219,-0.6765137
3.24307815393182,-2.7882666026,2.3469238,-4,1.2453440484143,0.76195556594,1.8178711,-2.2838135,1.86275864638409,1.73184815106,2.7705078,0.059814453
3.15546242719191,1.2585132044,3.999878,-4,2.0905052596201,-1.03507080652,1.1940918,-4,2.0172551212905,0.8131079132,3.6555176,-2.927002
3.27812695672705,-0.939626451799999,3.999878,-4,1.58116422527858,-0.2486767594,1.8730469,-2.4417725,1.67169111100116,0.9729248114,2.9206543,-1.0168457
2.32878159698369,0.20993409392,3.999878,-1.9553223,1.63806436827456,0.0766064468000001,1.9934082,-2.3428955,2.00465194246704,1.7455956982,3.999878,0.41845703
0.383893043331932,0.07634765546,0.64697266,-0.9243164,0.465380695019619,-0.0836132817999999,1.1420898,-0.5246582,1.26109830933479,1.171125492,2.0428467,0.3343506
1.23353734774213,-0.8676415999,1.6795654,-1.9974365,2.24130965796745,0.0332568372599995,2.8135986,-3.7247314,2.78168595104413,1.0382543964,3.815796,-4
2.75969931390667,-0.73739013444,3.001831,-4,3.43161225788196,-0.0351464602000001,3.999878,-4,3.4945961349993,1.5412720054,3.999878,-4
2.87622634991514,0.394541027,3.999878,-4,3.3366589011642,-2.2805371018,3.999878,-4,2.92560364249885,-0.396730946756,3.999878,-4
1.36567001050479,-1.276865239,-0.58166504,-2.0853271,2.54212392536162,1.3967431616,3.9283447,-2.1086426,2.60193093581563,2.21566163916,3.999878,-0.40637207
2.76399673099962,-0.462614742600001,3.999878,-3.381958,1.0136085694006,-0.71390869158,0.17419434,-2.0062256,1.09225812546869,0.70751220872,2.7797852,-0.56811523
2.3708113751273,0.0480737367799996,3.999878,-3.203247,2.20162261705318,1.1208178826,3.999878,-1.8218994,1.72205793815042,1.480756837,3.3145752,0.30639648
2.37141576809743,0.070097662,3.9468994,-2.9832764,3.57657284844363,-1.7148339814,3.999878,-4,2.09254061913511,1.46003174666,3.999878,-0.9394531
3.23691384261691,-1.7135449122,3.999878,-4,3.49393031669614,0.608720730099999,3.999878,-4,2.87905338815209,2.729812021,3.999878,0.7463379
3.13119049696233,-1.33099853456,3.999878,-4,3.40962601885024,0.589272484,3.999878,-4,2.1920783392049,1.11456055678,3.999878,-1.6884766
2.77099540451302,0.5091235503,3.999878,-3.062378,3.54483928690126,-0.924057606140001,3.999878,-4,1.81677584305063,1.28788329746,3.6970215,-0.7877197
